run,random_seed,year,operations,port_fees,equipment_cost,total_labor_cost,materials_cost,OpEx
2,2,2012,7253779.06849315,2000000.0,10365235.782081911,0,614014,20233028.85057506
2,2,2013,7233960.0,2000000.0,27384043.55807032,0,5521213,42139216.55807032
2,2,2014,7233960.0,2000000.0,24822723.94449448,0,10561985,44618668.94449448
2,2,2015,7233960.0,2000000.0,37044990.088764794,0,10437121,56716071.088764794
2,2,2016,7253779.06849315,2000000.0,65043602.98247541,0,15645645,89943027.05096856
2,2,2017,7233960.0,2000000.0,35239187.31232478,0,15518530,59991677.31232478
2,2,2018,7233960.0,2000000.0,34479964.19063914,0,15545036,59258960.19063914
2,2,2019,7233960.0,2000000.0,75653335.82990476,0,35476435,120363730.82990476
2,2,2020,7253779.06849315,2000000.0,20012242.419312358,0,5538304,34804325.48780551
2,2,2021,7233960.0,2000000.0,29304110.616941813,0,10422523,48960593.61694181
3,3,2002,7233960.0,2000000.0,46180048.83259141,0,10194181,65608189.83259141
3,3,2003,7233960.0,2000000.0,40921152.60613845,0,40393438,90548550.60613845
3,3,2004,7253779.06849315,2000000.0,39941044.4434071,0,10594166,59788989.51190025
3,3,2005,7233960.0,2000000.0,39849010.082685165,0,10544438,59627408.082685165
3,3,2006,7233960.0,2000000.0,10466333.972062364,0,518244,20218537.972062364
3,3,2007,7233960.0,2000000.0,37011932.6845448,0,5450526,51696418.6845448
3,3,2008,7253779.06849315,2000000.0,34633080.251193754,0,10553960,54440819.319686905
3,3,2009,7233960.0,2000000.0,36792386.1517689,0,20452550,66478896.1517689
3,3,2010,7233960.0,2000000.0,49641227.96409135,0,15628348,74503535.96409136
3,3,2011,7233960.0,2000000.0,56079563.32295388,0,15434683,80748206.32295388
3,3,2012,7253779.06849315,2000000.0,34505868.30765543,0,25547255,69306902.37614858
3,3,2013,7233960.0,2000000.0,27240526.429919127,0,446568,36921054.42991912
3,3,2014,7233960.0,2000000.0,29802834.6533337,0,15591340,54628134.6533337
3,3,2015,7233960.0,2000000.0,19242166.603116706,0,5416746,33892872.603116706
3,3,2016,7253779.06849315,2000000.0,44969676.744165525,0,15585060,69808515.81265867
3,3,2017,7233960.0,2000000.0,39441870.146413736,0,10435360,59111190.146413736
3,3,2018,7233960.0,2000000.0,21695220.51646564,0,614891,31544071.51646564
3,3,2019,7233960.0,2000000.0,9570434.851832826,0,391177,19195571.851832826
3,3,2020,7253779.06849315,2000000.0,36487181.88258557,0,5588200,51329160.95107872
3,3,2021,7233960.0,2000000.0,33368831.45399832,0,15410238,58013029.45399832
4,4,2002,7233960.0,2000000.0,10837312.837541252,0,5131835,25203107.837541252
4,4,2003,7233960.0,2000000.0,17187265.462652113,0,421924,26843149.462652113
4,4,2004,7253779.06849315,2000000.0,45862020.24718484,0,10603969,65719768.31567799
4,4,2005,7233960.0,2000000.0,20512488.66259138,0,10358687,40105135.66259138
4,4,2006,7233960.0,2000000.0,28173753.802382868,0,5688802,43096515.80238287
4,4,2007,7233960.0,2000000.0,25414952.208561253,0,509830,35158742.20856126
4,4,2008,7253779.06849315,2000000.0,41100307.90612174,0,15519646,65873732.97461489
4,4,2009,7233960.0,2000000.0,41324150.62092515,0,15422372,65980482.62092515
4,4,2010,7233960.0,2000000.0,37689878.33232977,0,20568092,67491930.33232978
4,4,2011,7233960.0,2000000.0,26970632.455370877,0,468861,36673453.45537087
4,4,2012,7253779.06849315,2000000.0,70184089.1650967,0,50516959,129954827.23358986
4,4,2013,7233960.0,2000000.0,18848842.170250792,0,5397936,33480738.170250792
4,4,2014,7233960.0,2000000.0,47585204.2490271,0,15604028,72423192.2490271
4,4,2015,7233960.0,2000000.0,18973014.011067998,0,5414583,33621557.011068
4,4,2016,7253779.06849315,2000000.0,41199895.681584366,0,25504179,75957853.75007752
4,4,2017,7233960.0,2000000.0,59124822.27378332,0,20459436,88818218.27378333
4,4,2018,7233960.0,2000000.0,57198690.33564276,0,15627737,82060387.33564276
4,4,2019,7233960.0,2000000.0,39934778.9345323,0,20482825,69651563.9345323
4,4,2020,7253779.06849315,2000000.0,12121598.290663814,0,5487002,26862379.359156966
4,4,2021,7233960.0,2000000.0,25724655.70057965,0,15368372,50326987.70057965
5,5,2002,7233960.0,2000000.0,56944086.96323493,0,25279167,91457213.96323493
5,5,2003,7233960.0,2000000.0,65487758.91606474,0,20535163,95256881.91606474
5,5,2004,7253779.06849315,2000000.0,33009468.161053788,0,15600894,57864141.229546934
5,5,2005,7233960.0,2000000.0,34859198.83769894,0,5442554,49535712.83769894
5,5,2006,7233960.0,2000000.0,18511843.884983435,0,622651,28368454.884983435
5,5,2007,7233960.0,2000000.0,31695193.63453809,0,10453542,51382695.63453809
5,5,2008,7253779.06849315,2000000.0,37852413.15128661,0,10566363,57672555.21977976
5,5,2009,7233960.0,2000000.0,52690375.81871296,0,10511018,72435353.81871295
5,5,2010,7233960.0,2000000.0,28177375.140637316,0,5593491,43004826.140637316
5,5,2011,7233960.0,2000000.0,9323878.471527122,0,393958,18951796.471527122
5,5,2012,7253779.06849315,2000000.0,29810708.708763275,0,5580040,44644527.77725643
5,5,2013,7233960.0,2000000.0,23825237.066547632,0,15412571,48471768.06654763
5,5,2014,7233960.0,2000000.0,69987440.51712143,0,25618252,104839652.51712143
5,5,2015,7233960.0,2000000.0,72112906.9729785,0,15528576,96875442.9729785
5,5,2016,7253779.06849315,2000000.0,18500697.779777836,0,10636643,38391119.84827098
5,5,2017,7233960.0,2000000.0,17448313.76744294,0,472957,27155230.76744294
5,5,2018,7233960.0,2000000.0,20240206.47898622,0,5602842,35077008.47898622
